customer_key,customer_id,acquisition_date,acquisition_channel_key,region
24147,CUST024147,2025-08-07,5,South
24148,CUST024148,2025-08-07,5,South
24149,CUST024149,2025-08-07,5,South
24150,CUST024150,2025-08-07,1,Northeast
24151,CUST024151,2025-08-07,1,West
24152,CUST024152,2025-08-07,1,South
24153,CUST024153,2025-08-07,1,South
24154,CUST024154,2025-08-07,1,West
24155,CUST024155,2025-08-07,5,Northeast
24156,CUST024156,2025-08-07,4,West
24157,CUST024157,2025-08-08,2,South
24158,CUST024158,2025-08-08,5,Northeast
24159,CUST024159,2025-08-08,5,South
24160,CUST024160,2025-08-08,1,West
24161,CUST024161,2025-08-08,5,Northeast
24162,CUST024162,2025-08-08,3,South
24163,CUST024163,2025-08-08,3,Midwest
24164,CUST024164,2025-08-08,3,South
24165,CUST024165,2025-08-08,3,South
24166,CUST024166,2025-08-08,3,South
24167,CUST024167,2025-08-08,3,South
24168,CUST024168,2025-08-08,3,Midwest
24169,CUST024169,2025-08-08,2,Northeast
24170,CUST024170,2025-08-08,1,South
24171,CUST024171,2025-08-08,5,Northeast
24172,CUST024172,2025-08-08,5,West
24173,CUST024173,2025-08-08,1,South
24174,CUST024174,2025-08-08,1,West
24175,CUST024175,2025-08-08,5,Midwest
24176,CUST024176,2025-08-08,5,West
24177,CUST024177,2025-08-08,5,West
24178,CUST024178,2025-08-09,3,West
24179,CUST024179,2025-08-09,1,South
24180,CUST024180,2025-08-09,4,Midwest
24181,CUST024181,2025-08-09,1,Midwest
24182,CUST024182,2025-08-09,1,West
24183,CUST024183,2025-08-09,1,South
24184,CUST024184,2025-08-09,1,Midwest
24185,CUST024185,2025-08-09,1,West
24186,CUST024186,2025-08-09,1,South
24187,CUST024187,2025-08-09,3,Midwest
24188,CUST024188,2025-08-09,1,Midwest
24189,CUST024189,2025-08-09,4,Midwest
24190,CUST024190,2025-08-09,5,Northeast
24191,CUST024191,2025-08-09,5,Midwest
24192,CUST024192,2025-08-09,3,West
24193,CUST024193,2025-08-09,5,West
24194,CUST024194,2025-08-09,5,Midwest
24195,CUST024195,2025-08-09,5,South
24196,CUST024196,2025-08-09,5,West
24197,CUST024197,2025-08-09,4,Northeast
24198,CUST024198,2025-08-09,5,Midwest
24199,CUST024199,2025-08-09,5,Midwest
24200,CUST024200,2025-08-09,5,Northeast
24201,CUST024201,2025-08-09,5,Northeast
24202,CUST024202,2025-08-10,1,Midwest
24203,CUST024203,2025-08-10,1,West
24204,CUST024204,2025-08-10,1,Northeast
24205,CUST024205,2025-08-10,1,West
24206,CUST024206,2025-08-10,3,Northeast
24207,CUST024207,2025-08-10,2,Northeast
24208,CUST024208,2025-08-10,3,South
24209,CUST024209,2025-08-10,5,South
24210,CUST024210,2025-08-10,5,South
24211,CUST024211,2025-08-10,5,South
24212,CUST024212,2025-08-10,5,Midwest
24213,CUST024213,2025-08-10,5,West
24214,CUST024214,2025-08-10,5,Northeast
24215,CUST024215,2025-08-10,5,Midwest
24216,CUST024216,2025-08-10,5,South
24217,CUST024217,2025-08-10,5,West
24218,CUST024218,2025-08-10,3,South
24219,CUST024219,2025-08-10,4,South
24220,CUST024220,2025-08-10,4,Midwest
24221,CUST024221,2025-08-10,2,South
24222,CUST024222,2025-08-10,3,South
24223,CUST024223,2025-08-11,1,Midwest
24224,CUST024224,2025-08-11,1,South
24225,CUST024225,2025-08-11,1,Midwest
24226,CUST024226,2025-08-11,5,Northeast
24227,CUST024227,2025-08-11,5,Midwest
24228,CUST024228,2025-08-11,5,South
24229,CUST024229,2025-08-11,5,Northeast
24230,CUST024230,2025-08-11,5,Northeast
24231,CUST024231,2025-08-11,5,West
24232,CUST024232,2025-08-11,1,South
24233,CUST024233,2025-08-11,5,Midwest
24234,CUST024234,2025-08-11,5,South
24235,CUST024235,2025-08-11,1,South
24236,CUST024236,2025-08-11,1,Midwest
24237,CUST024237,2025-08-11,3,Northeast
24238,CUST024238,2025-08-11,3,Northeast
24239,CUST024239,2025-08-11,3,West
24240,CUST024240,2025-08-11,3,Northeast
24241,CUST024241,2025-08-11,5,West
24242,CUST024242,2025-08-11,2,South
24243,CUST024243,2025-08-12,2,South
24244,CUST024244,2025-08-12,2,West
24245,CUST024245,2025-08-12,1,Midwest
24246,CUST024246,2025-08-12,2,Midwest
24247,CUST024247,2025-08-12,2,West
24248,CUST024248,2025-08-12,5,West
24249,CUST024249,2025-08-12,1,South
24250,CUST024250,2025-08-12,5,Midwest
24251,CUST024251,2025-08-12,5,South
24252,CUST024252,2025-08-12,3,West
24253,CUST024253,2025-08-12,3,South
24254,CUST024254,2025-08-12,3,West
24255,CUST024255,2025-08-12,1,Midwest
24256,CUST024256,2025-08-13,1,Northeast
24257,CUST024257,2025-08-13,1,South
24258,CUST024258,2025-08-13,5,Midwest
24259,CUST024259,2025-08-13,5,Midwest
24260,CUST024260,2025-08-13,5,Northeast
24261,CUST024261,2025-08-13,5,South
24262,CUST024262,2025-08-13,1,South
24263,CUST024263,2025-08-13,1,South
24264,CUST024264,2025-08-13,5,South
24265,CUST024265,2025-08-13,3,Midwest
24266,CUST024266,2025-08-13,3,West
24267,CUST024267,2025-08-13,1,Midwest
24268,CUST024268,2025-08-13,1,West
24269,CUST024269,2025-08-13,1,Midwest
24270,CUST024270,2025-08-13,3,West
24271,CUST024271,2025-08-13,2,Midwest
24272,CUST024272,2025-08-13,2,Midwest
24273,CUST024273,2025-08-13,2,Northeast
24274,CUST024274,2025-08-13,2,Northeast
24275,CUST024275,2025-08-13,2,South
24276,CUST024276,2025-08-13,1,Midwest
24277,CUST024277,2025-08-13,5,West
24278,CUST024278,2025-08-13,5,West
24279,CUST024279,2025-08-13,5,Midwest
24280,CUST024280,2025-08-13,5,South
24281,CUST024281,2025-08-13,5,West
24282,CUST024282,2025-08-14,1,Northeast
24283,CUST024283,2025-08-14,1,South
24284,CUST024284,2025-08-14,1,South
24285,CUST024285,2025-08-14,2,South
24286,CUST024286,2025-08-14,5,West
24287,CUST024287,2025-08-14,5,Midwest
24288,CUST024288,2025-08-14,5,West
24289,CUST024289,2025-08-14,5,West
24290,CUST024290,2025-08-14,5,Midwest
24291,CUST024291,2025-08-14,5,Northeast
24292,CUST024292,2025-08-14,5,Northeast
24293,CUST024293,2025-08-14,5,Northeast
24294,CUST024294,2025-08-14,3,Northeast
24295,CUST024295,2025-08-14,5,Northeast
24296,CUST024296,2025-08-14,2,Midwest
24297,CUST024297,2025-08-14,2,Midwest
24298,CUST024298,2025-08-14,2,South
24299,CUST024299,2025-08-15,5,South
24300,CUST024300,2025-08-15,5,West
24301,CUST024301,2025-08-15,5,Northeast
24302,CUST024302,2025-08-15,5,West
24303,CUST024303,2025-08-15,5,South
24304,CUST024304,2025-08-15,5,South
24305,CUST024305,2025-08-15,3,South
24306,CUST024306,2025-08-15,3,West
24307,CUST024307,2025-08-15,1,South
24308,CUST024308,2025-08-15,1,West
24309,CUST024309,2025-08-15,2,South
24310,CUST024310,2025-08-15,4,Midwest
24311,CUST024311,2025-08-15,1,West
24312,CUST024312,2025-08-16,2,Midwest
24313,CUST024313,2025-08-16,5,South
24314,CUST024314,2025-08-16,2,South
24315,CUST024315,2025-08-16,2,South
24316,CUST024316,2025-08-16,2,South
24317,CUST024317,2025-08-16,1,Midwest
24318,CUST024318,2025-08-16,1,South
24319,CUST024319,2025-08-16,5,South
24320,CUST024320,2025-08-16,1,Northeast
24321,CUST024321,2025-08-16,1,South
24322,CUST024322,2025-08-16,1,Midwest
24323,CUST024323,2025-08-16,1,South
24324,CUST024324,2025-08-16,1,Northeast
24325,CUST024325,2025-08-16,5,Midwest
24326,CUST024326,2025-08-16,5,Midwest
24327,CUST024327,2025-08-16,5,South
24328,CUST024328,2025-08-16,5,Midwest
24329,CUST024329,2025-08-16,5,West
24330,CUST024330,2025-08-16,5,South
24331,CUST024331,2025-08-16,4,South
24332,CUST024332,2025-08-16,4,South
24333,CUST024333,2025-08-16,4,Northeast
24334,CUST024334,2025-08-16,3,West
24335,CUST024335,2025-08-16,3,South
24336,CUST024336,2025-08-16,3,South
24337,CUST024337,2025-08-16,3,West
24338,CUST024338,2025-08-17,5,West
24339,CUST024339,2025-08-17,5,West
24340,CUST024340,2025-08-17,5,South
24341,CUST024341,2025-08-17,4,Midwest
24342,CUST024342,2025-08-17,4,Northeast
24343,CUST024343,2025-08-17,5,West
24344,CUST024344,2025-08-17,5,South
24345,CUST024345,2025-08-17,2,South
24346,CUST024346,2025-08-17,1,Midwest
24347,CUST024347,2025-08-17,1,West
24348,CUST024348,2025-08-17,3,Midwest
24349,CUST024349,2025-08-17,3,Midwest
24350,CUST024350,2025-08-17,2,Midwest
24351,CUST024351,2025-08-17,3,West
24352,CUST024352,2025-08-17,3,South
24353,CUST024353,2025-08-17,3,West
24354,CUST024354,2025-08-17,3,Northeast
24355,CUST024355,2025-08-17,3,South
24356,CUST024356,2025-08-17,1,Midwest
24357,CUST024357,2025-08-17,3,South
24358,CUST024358,2025-08-18,3,West
24359,CUST024359,2025-08-18,3,Northeast
24360,CUST024360,2025-08-18,3,Midwest
24361,CUST024361,2025-08-18,5,Northeast
24362,CUST024362,2025-08-18,5,West
24363,CUST024363,2025-08-18,5,South
24364,CUST024364,2025-08-18,5,Midwest
24365,CUST024365,2025-08-18,5,West
24366,CUST024366,2025-08-18,1,Northeast
24367,CUST024367,2025-08-18,2,West
24368,CUST024368,2025-08-18,2,South
24369,CUST024369,2025-08-18,1,Northeast
24370,CUST024370,2025-08-18,1,Northeast
24371,CUST024371,2025-08-18,1,South
24372,CUST024372,2025-08-18,1,Midwest
24373,CUST024373,2025-08-18,1,Midwest
24374,CUST024374,2025-08-18,1,Midwest
24375,CUST024375,2025-08-18,1,South
24376,CUST024376,2025-08-18,5,South
24377,CUST024377,2025-08-18,1,West
24378,CUST024378,2025-08-18,2,Midwest
24379,CUST024379,2025-08-18,2,Northeast
24380,CUST024380,2025-08-18,2,South
24381,CUST024381,2025-08-19,5,West
24382,CUST024382,2025-08-19,3,Northeast
24383,CUST024383,2025-08-19,5,South
24384,CUST024384,2025-08-19,1,Northeast
24385,CUST024385,2025-08-19,1,Northeast
24386,CUST024386,2025-08-19,1,South
24387,CUST024387,2025-08-19,1,South
24388,CUST024388,2025-08-19,1,South
24389,CUST024389,2025-08-19,5,Northeast
24390,CUST024390,2025-08-19,2,South
24391,CUST024391,2025-08-19,2,South
24392,CUST024392,2025-08-19,2,West
24393,CUST024393,2025-08-19,3,Midwest
24394,CUST024394,2025-08-19,5,Midwest
24395,CUST024395,2025-08-20,1,South
24396,CUST024396,2025-08-20,1,West
24397,CUST024397,2025-08-20,1,South
24398,CUST024398,2025-08-20,3,South
24399,CUST024399,2025-08-20,3,South
24400,CUST024400,2025-08-20,5,Northeast
24401,CUST024401,2025-08-20,3,Northeast
24402,CUST024402,2025-08-20,3,West
24403,CUST024403,2025-08-20,5,Northeast
24404,CUST024404,2025-08-20,2,Northeast
24405,CUST024405,2025-08-20,2,Northeast
24406,CUST024406,2025-08-20,2,South
24407,CUST024407,2025-08-20,3,Northeast
24408,CUST024408,2025-08-21,2,Midwest
24409,CUST024409,2025-08-21,3,Northeast
24410,CUST024410,2025-08-21,3,West
24411,CUST024411,2025-08-21,3,Northeast
24412,CUST024412,2025-08-21,3,West
24413,CUST024413,2025-08-21,3,South
24414,CUST024414,2025-08-21,4,South
24415,CUST024415,2025-08-21,3,South
24416,CUST024416,2025-08-21,3,South
24417,CUST024417,2025-08-21,1,Northeast
24418,CUST024418,2025-08-21,5,South
24419,CUST024419,2025-08-21,5,West
24420,CUST024420,2025-08-21,5,Midwest
24421,CUST024421,2025-08-21,5,West
24422,CUST024422,2025-08-21,5,Northeast
24423,CUST024423,2025-08-21,5,South
24424,CUST024424,2025-08-21,1,Midwest
24425,CUST024425,2025-08-21,5,South
24426,CUST024426,2025-08-21,5,West
24427,CUST024427,2025-08-21,5,South
24428,CUST024428,2025-08-21,5,West
24429,CUST024429,2025-08-21,5,Northeast
24430,CUST024430,2025-08-21,5,South
24431,CUST024431,2025-08-21,1,Midwest
24432,CUST024432,2025-08-22,2,Midwest
24433,CUST024433,2025-08-22,2,Midwest
24434,CUST024434,2025-08-22,2,Northeast
24435,CUST024435,2025-08-22,3,South
24436,CUST024436,2025-08-22,2,Midwest
24437,CUST024437,2025-08-22,1,Midwest
24438,CUST024438,2025-08-22,1,West
24439,CUST024439,2025-08-22,1,Northeast
24440,CUST024440,2025-08-22,1,South
24441,CUST024441,2025-08-22,3,West
24442,CUST024442,2025-08-22,1,Midwest
24443,CUST024443,2025-08-22,1,South
24444,CUST024444,2025-08-22,1,South
24445,CUST024445,2025-08-22,1,West
24446,CUST024446,2025-08-22,3,Northeast
24447,CUST024447,2025-08-22,2,West
24448,CUST024448,2025-08-22,5,Northeast
24449,CUST024449,2025-08-22,5,West
24450,CUST024450,2025-08-22,5,Northeast
24451,CUST024451,2025-08-22,5,Midwest
24452,CUST024452,2025-08-22,5,South
24453,CUST024453,2025-08-23,1,Midwest
24454,CUST024454,2025-08-23,1,South
24455,CUST024455,2025-08-23,1,South
24456,CUST024456,2025-08-23,1,South
24457,CUST024457,2025-08-23,4,Northeast
24458,CUST024458,2025-08-23,5,West
24459,CUST024459,2025-08-23,5,West
24460,CUST024460,2025-08-23,4,West
24461,CUST024461,2025-08-23,4,West
24462,CUST024462,2025-08-23,1,Northeast
24463,CUST024463,2025-08-23,5,Midwest
24464,CUST024464,2025-08-23,5,West
24465,CUST024465,2025-08-23,5,South
24466,CUST024466,2025-08-23,5,South
24467,CUST024467,2025-08-23,2,South
24468,CUST024468,2025-08-23,1,South
24469,CUST024469,2025-08-23,5,Midwest
24470,CUST024470,2025-08-23,2,South
24471,CUST024471,2025-08-23,2,Midwest
24472,CUST024472,2025-08-23,5,Northeast
24473,CUST024473,2025-08-23,2,Midwest
24474,CUST024474,2025-08-23,2,South
24475,CUST024475,2025-08-24,3,South
24476,CUST024476,2025-08-24,5,Northeast
24477,CUST024477,2025-08-24,5,West
24478,CUST024478,2025-08-24,3,Midwest
24479,CUST024479,2025-08-24,5,Northeast
24480,CUST024480,2025-08-24,4,West
24481,CUST024481,2025-08-24,4,South
24482,CUST024482,2025-08-24,3,Midwest
24483,CUST024483,2025-08-24,3,Midwest
24484,CUST024484,2025-08-24,3,West
24485,CUST024485,2025-08-24,5,Northeast
24486,CUST024486,2025-08-24,3,Northeast
24487,CUST024487,2025-08-24,1,Midwest
24488,CUST024488,2025-08-24,1,South
24489,CUST024489,2025-08-24,5,Midwest
24490,CUST024490,2025-08-24,1,South
24491,CUST024491,2025-08-24,1,South
24492,CUST024492,2025-08-24,2,Midwest
24493,CUST024493,2025-08-24,2,West
24494,CUST024494,2025-08-24,2,Northeast
24495,CUST024495,2025-08-24,1,Northeast
24496,CUST024496,2025-08-24,5,West
24497,CUST024497,2025-08-24,1,West
24498,CUST024498,2025-08-24,1,Northeast
24499,CUST024499,2025-08-24,1,South
24500,CUST024500,2025-08-25,1,South
24501,CUST024501,2025-08-25,1,South
24502,CUST024502,2025-08-25,2,South
24503,CUST024503,2025-08-25,2,South
24504,CUST024504,2025-08-25,2,Midwest
24505,CUST024505,2025-08-25,2,Midwest
24506,CUST024506,2025-08-25,3,Midwest
24507,CUST024507,2025-08-25,3,West
24508,CUST024508,2025-08-25,2,South
24509,CUST024509,2025-08-25,5,South
24510,CUST024510,2025-08-25,5,Midwest
24511,CUST024511,2025-08-25,5,South
24512,CUST024512,2025-08-25,3,South
24513,CUST024513,2025-08-25,5,Midwest
24514,CUST024514,2025-08-25,5,Midwest
24515,CUST024515,2025-08-25,2,Midwest
24516,CUST024516,2025-08-25,5,West
24517,CUST024517,2025-08-26,5,South
24518,CUST024518,2025-08-26,1,South
24519,CUST024519,2025-08-26,5,Northeast
24520,CUST024520,2025-08-26,5,Northeast
24521,CUST024521,2025-08-26,5,Northeast
24522,CUST024522,2025-08-26,5,Midwest
24523,CUST024523,2025-08-26,1,West
24524,CUST024524,2025-08-26,5,Northeast
24525,CUST024525,2025-08-26,1,Northeast
24526,CUST024526,2025-08-26,1,Midwest
24527,CUST024527,2025-08-26,3,Northeast
24528,CUST024528,2025-08-26,3,West
24529,CUST024529,2025-08-26,2,Midwest
24530,CUST024530,2025-08-26,2,Northeast
24531,CUST024531,2025-08-26,2,South
24532,CUST024532,2025-08-26,4,Midwest
24533,CUST024533,2025-08-26,2,South
24534,CUST024534,2025-08-26,2,South
24535,CUST024535,2025-08-26,1,South
24536,CUST024536,2025-08-26,3,West
24537,CUST024537,2025-08-26,3,West
24538,CUST024538,2025-08-26,1,Northeast
24539,CUST024539,2025-08-26,1,Midwest
24540,CUST024540,2025-08-26,3,Northeast
24541,CUST024541,2025-08-27,3,Northeast
24542,CUST024542,2025-08-27,3,South
24543,CUST024543,2025-08-27,3,West
24544,CUST024544,2025-08-27,2,South
24545,CUST024545,2025-08-27,5,South
24546,CUST024546,2025-08-27,5,South
24547,CUST024547,2025-08-27,1,Midwest
24548,CUST024548,2025-08-27,1,South
24549,CUST024549,2025-08-27,1,South
24550,CUST024550,2025-08-27,5,West
24551,CUST024551,2025-08-27,5,Midwest
24552,CUST024552,2025-08-27,5,West
24553,CUST024553,2025-08-27,4,Midwest
24554,CUST024554,2025-08-27,1,Midwest
24555,CUST024555,2025-08-28,5,West
24556,CUST024556,2025-08-28,5,Midwest
24557,CUST024557,2025-08-28,1,Midwest
24558,CUST024558,2025-08-28,1,South
24559,CUST024559,2025-08-28,1,Midwest
24560,CUST024560,2025-08-28,1,Midwest
24561,CUST024561,2025-08-28,2,South
24562,CUST024562,2025-08-28,5,West
24563,CUST024563,2025-08-28,2,Midwest
24564,CUST024564,2025-08-28,4,Northeast
24565,CUST024565,2025-08-28,2,Midwest
24566,CUST024566,2025-08-28,5,Midwest
24567,CUST024567,2025-08-28,5,South
24568,CUST024568,2025-08-28,5,West
24569,CUST024569,2025-08-28,5,West
24570,CUST024570,2025-08-28,5,West
24571,CUST024571,2025-08-29,5,Midwest
24572,CUST024572,2025-08-29,5,West
24573,CUST024573,2025-08-29,3,Midwest
24574,CUST024574,2025-08-29,3,West
24575,CUST024575,2025-08-29,3,South
24576,CUST024576,2025-08-29,5,Midwest
24577,CUST024577,2025-08-29,3,West
24578,CUST024578,2025-08-29,1,Northeast
24579,CUST024579,2025-08-29,1,West
24580,CUST024580,2025-08-29,1,West
24581,CUST024581,2025-08-29,5,Northeast
24582,CUST024582,2025-08-29,2,West
24583,CUST024583,2025-08-29,3,Northeast
24584,CUST024584,2025-08-29,5,South
24585,CUST024585,2025-08-29,5,South
24586,CUST024586,2025-08-29,5,Northeast
24587,CUST024587,2025-08-29,5,Northeast
24588,CUST024588,2025-08-29,5,Midwest
24589,CUST024589,2025-08-29,5,South
24590,CUST024590,2025-08-29,5,West
24591,CUST024591,2025-08-30,1,Northeast
24592,CUST024592,2025-08-30,1,Northeast
24593,CUST024593,2025-08-30,1,West
24594,CUST024594,2025-08-30,1,Midwest
24595,CUST024595,2025-08-30,1,South
24596,CUST024596,2025-08-30,1,West
24597,CUST024597,2025-08-30,1,Northeast
24598,CUST024598,2025-08-30,1,South
24599,CUST024599,2025-08-30,2,South
24600,CUST024600,2025-08-30,3,Northeast
24601,CUST024601,2025-08-30,3,South
24602,CUST024602,2025-08-30,3,West
24603,CUST024603,2025-08-30,3,West
24604,CUST024604,2025-08-30,3,West
24605,CUST024605,2025-08-30,3,South
24606,CUST024606,2025-08-30,5,Midwest
24607,CUST024607,2025-08-30,5,West
24608,CUST024608,2025-08-30,5,Northeast
24609,CUST024609,2025-08-30,5,Midwest
24610,CUST024610,2025-08-30,5,South
24611,CUST024611,2025-08-30,5,West
24612,CUST024612,2025-08-30,4,South
24613,CUST024613,2025-08-30,2,Northeast
24614,CUST024614,2025-08-30,5,West
24615,CUST024615,2025-08-31,1,Northeast
24616,CUST024616,2025-08-31,1,South
24617,CUST024617,2025-08-31,3,South
24618,CUST024618,2025-08-31,2,West
24619,CUST024619,2025-08-31,5,Northeast
24620,CUST024620,2025-08-31,3,West
24621,CUST024621,2025-08-31,5,South
24622,CUST024622,2025-08-31,5,Northeast
24623,CUST024623,2025-08-31,5,Midwest
24624,CUST024624,2025-08-31,5,Midwest
24625,CUST024625,2025-08-31,3,Midwest
24626,CUST024626,2025-08-31,3,West
24627,CUST024627,2025-08-31,3,Midwest
24628,CUST024628,2025-08-31,3,Midwest
24629,CUST024629,2025-08-31,3,South
24630,CUST024630,2025-08-31,5,Northeast
24631,CUST024631,2025-09-01,3,South
24632,CUST024632,2025-09-01,2,West
24633,CUST024633,2025-09-01,2,West
24634,CUST024634,2025-09-01,1,Midwest
24635,CUST024635,2025-09-01,1,South
24636,CUST024636,2025-09-01,1,West
24637,CUST024637,2025-09-01,4,West
24638,CUST024638,2025-09-01,3,Midwest
24639,CUST024639,2025-09-01,3,South
24640,CUST024640,2025-09-01,2,South
24641,CUST024641,2025-09-01,2,Midwest
24642,CUST024642,2025-09-01,5,Midwest
24643,CUST024643,2025-09-01,5,South
24644,CUST024644,2025-09-01,5,West
24645,CUST024645,2025-09-01,5,Midwest
24646,CUST024646,2025-09-01,5,Northeast
24647,CUST024647,2025-09-01,5,West
24648,CUST024648,2025-09-01,5,South
24649,CUST024649,2025-09-01,5,South
24650,CUST024650,2025-09-02,1,Midwest
24651,CUST024651,2025-09-02,1,Midwest
24652,CUST024652,2025-09-02,1,Northeast
24653,CUST024653,2025-09-02,5,South
24654,CUST024654,2025-09-02,5,West
24655,CUST024655,2025-09-02,3,Midwest
24656,CUST024656,2025-09-02,3,West
24657,CUST024657,2025-09-02,1,West
24658,CUST024658,2025-09-02,1,South
24659,CUST024659,2025-09-02,1,West
24660,CUST024660,2025-09-02,5,Northeast
24661,CUST024661,2025-09-02,1,South
24662,CUST024662,2025-09-02,2,Midwest
24663,CUST024663,2025-09-02,2,Northeast
24664,CUST024664,2025-09-02,2,South
24665,CUST024665,2025-09-02,2,West
24666,CUST024666,2025-09-02,1,West
24667,CUST024667,2025-09-03,3,South
24668,CUST024668,2025-09-03,3,Northeast
24669,CUST024669,2025-09-03,2,West
24670,CUST024670,2025-09-03,3,South
24671,CUST024671,2025-09-03,2,Northeast
24672,CUST024672,2025-09-03,1,South
24673,CUST024673,2025-09-03,1,West
24674,CUST024674,2025-09-03,1,West
24675,CUST024675,2025-09-03,1,West
24676,CUST024676,2025-09-03,1,South
24677,CUST024677,2025-09-03,2,Midwest
24678,CUST024678,2025-09-03,4,South
24679,CUST024679,2025-09-03,5,West
24680,CUST024680,2025-09-03,5,Midwest
24681,CUST024681,2025-09-03,5,South
24682,CUST024682,2025-09-03,5,Midwest
24683,CUST024683,2025-09-03,5,South
24684,CUST024684,2025-09-03,5,West
24685,CUST024685,2025-09-03,5,South
24686,CUST024686,2025-09-04,1,Midwest
24687,CUST024687,2025-09-04,1,West
24688,CUST024688,2025-09-04,1,South
24689,CUST024689,2025-09-04,3,Midwest
24690,CUST024690,2025-09-04,1,Midwest
24691,CUST024691,2025-09-04,5,West
24692,CUST024692,2025-09-04,3,Northeast
24693,CUST024693,2025-09-04,4,South
24694,CUST024694,2025-09-04,4,Northeast
24695,CUST024695,2025-09-04,1,South
24696,CUST024696,2025-09-04,3,South
24697,CUST024697,2025-09-04,3,South
24698,CUST024698,2025-09-04,5,West
24699,CUST024699,2025-09-04,3,Midwest
24700,CUST024700,2025-09-04,3,South
24701,CUST024701,2025-09-04,2,Midwest
24702,CUST024702,2025-09-04,2,South
24703,CUST024703,2025-09-04,5,Northeast
24704,CUST024704,2025-09-04,5,South
24705,CUST024705,2025-09-04,5,Midwest
24706,CUST024706,2025-09-04,2,Midwest
24707,CUST024707,2025-09-05,5,West
24708,CUST024708,2025-09-05,5,Midwest
24709,CUST024709,2025-09-05,5,South
24710,CUST024710,2025-09-05,1,West
24711,CUST024711,2025-09-05,5,West
24712,CUST024712,2025-09-05,1,South
24713,CUST024713,2025-09-05,5,South
24714,CUST024714,2025-09-05,1,South
24715,CUST024715,2025-09-05,1,Midwest
24716,CUST024716,2025-09-05,5,West
24717,CUST024717,2025-09-05,3,South
24718,CUST024718,2025-09-05,5,Midwest
24719,CUST024719,2025-09-05,5,South
24720,CUST024720,2025-09-05,1,South
24721,CUST024721,2025-09-05,3,Midwest
24722,CUST024722,2025-09-05,3,Northeast
24723,CUST024723,2025-09-05,3,Midwest
24724,CUST024724,2025-09-05,3,South
24725,CUST024725,2025-09-05,2,West
24726,CUST024726,2025-09-05,2,West
24727,CUST024727,2025-09-05,2,Midwest
24728,CUST024728,2025-09-05,2,South
24729,CUST024729,2025-09-05,5,South
24730,CUST024730,2025-09-05,1,West
24731,CUST024731,2025-09-06,3,South
24732,CUST024732,2025-09-06,5,Midwest
24733,CUST024733,2025-09-06,5,South
24734,CUST024734,2025-09-06,5,South
24735,CUST024735,2025-09-06,5,West
24736,CUST024736,2025-09-06,5,Northeast
24737,CUST024737,2025-09-06,5,Midwest
24738,CUST024738,2025-09-06,5,South
24739,CUST024739,2025-09-06,5,Midwest
24740,CUST024740,2025-09-06,5,Midwest
24741,CUST024741,2025-09-06,5,South
24742,CUST024742,2025-09-06,5,West
24743,CUST024743,2025-09-06,5,Northeast
24744,CUST024744,2025-09-06,1,South
24745,CUST024745,2025-09-06,1,Midwest
24746,CUST024746,2025-09-06,3,South
24747,CUST024747,2025-09-06,3,Midwest
24748,CUST024748,2025-09-06,3,Northeast
24749,CUST024749,2025-09-06,3,South
24750,CUST024750,2025-09-06,3,South
24751,CUST024751,2025-09-06,3,South
24752,CUST024752,2025-09-06,1,West
24753,CUST024753,2025-09-06,2,Northeast
24754,CUST024754,2025-09-06,1,Midwest
24755,CUST024755,2025-09-06,1,South
24756,CUST024756,2025-09-06,1,Midwest
24757,CUST024757,2025-09-06,1,South
24758,CUST024758,2025-09-06,1,Northeast
24759,CUST024759,2025-09-06,1,West
24760,CUST024760,2025-09-06,3,South
24761,CUST024761,2025-09-06,1,South
24762,CUST024762,2025-09-06,1,Northeast
24763,CUST024763,2025-09-06,1,West
24764,CUST024764,2025-09-06,1,Northeast
24765,CUST024765,2025-09-06,3,Midwest
24766,CUST024766,2025-09-06,3,South
24767,CUST024767,2025-09-07,3,Midwest
24768,CUST024768,2025-09-07,3,Northeast
24769,CUST024769,2025-09-07,3,South
24770,CUST024770,2025-09-07,4,Midwest
24771,CUST024771,2025-09-07,5,South
24772,CUST024772,2025-09-07,2,South
24773,CUST024773,2025-09-07,5,Northeast
24774,CUST024774,2025-09-07,2,South
24775,CUST024775,2025-09-07,2,South
24776,CUST024776,2025-09-07,1,West
24777,CUST024777,2025-09-07,1,South
24778,CUST024778,2025-09-07,1,West
24779,CUST024779,2025-09-07,3,Midwest
24780,CUST024780,2025-09-07,4,Northeast
24781,CUST024781,2025-09-07,4,South
24782,CUST024782,2025-09-07,5,South
24783,CUST024783,2025-09-07,5,West
24784,CUST024784,2025-09-07,5,West
24785,CUST024785,2025-09-08,2,Northeast
24786,CUST024786,2025-09-08,2,West
24787,CUST024787,2025-09-08,2,West
24788,CUST024788,2025-09-08,1,Midwest
24789,CUST024789,2025-09-08,1,Northeast
24790,CUST024790,2025-09-08,1,Northeast
24791,CUST024791,2025-09-08,1,Northeast
24792,CUST024792,2025-09-08,1,Midwest
24793,CUST024793,2025-09-08,1,Northeast
24794,CUST024794,2025-09-08,1,Midwest
24795,CUST024795,2025-09-08,2,South
24796,CUST024796,2025-09-08,3,Midwest
24797,CUST024797,2025-09-08,5,South
24798,CUST024798,2025-09-08,3,South
24799,CUST024799,2025-09-08,5,Midwest
24800,CUST024800,2025-09-08,5,West
24801,CUST024801,2025-09-08,5,Northeast
24802,CUST024802,2025-09-08,5,Midwest
