date_key,channel_key,impressions,clicks,spend,conversions
20250811,3,21403,257,217.47,4
20250812,3,20604,240,204.29,3
20250813,3,21113,240,189.99,3
20250814,3,6998,82,61.86,1
20250815,3,14616,159,137.74,2
20250816,3,23673,291,204.82,4
20250817,3,54798,556,487.61,8
20250818,3,19386,218,173.54,3
20250819,3,12420,136,111.85,2
20250820,3,31495,340,267.22,5
20250821,3,35976,411,378.55,7
20250822,3,25851,271,227.44,3
20250823,3,4467,57,45.95,0
20250824,3,44688,462,368.99,6
20250825,3,17283,183,148.29,3
20250826,3,28593,301,299.93,5
20250827,3,19045,216,160.1,3
20250828,3,2519,30,27.32,0
20250829,3,24734,286,245.91,5
20250830,3,28520,349,324.61,6
20250831,3,44098,470,406.6,7
20250901,3,21287,248,204.46,3
20250902,3,14825,163,145.55,2
20250903,3,19207,218,183.05,3
20250904,3,27165,325,284.21,6
20250905,3,30756,311,287.3,5
20250906,3,51068,644,534.93,10
20250907,3,20105,223,177.54,4
20250908,3,25494,259,202.93,4
20250909,3,34202,367,313.59,5
20250910,3,15374,173,133.45,2
20250911,3,43349,465,373.55,8
20250912,3,33273,329,251.22,5
20250913,3,9427,106,91.1,1
20250914,3,10837,116,90.31,1
20250915,3,44832,521,388.8,7
20250916,3,32251,338,256.02,5
20250917,3,26258,336,265.27,5
20250918,3,32377,373,297.15,6
20250919,3,22385,253,213.94,4
20250920,3,31657,367,300.02,7
20250921,3,53846,539,459.82,8
20250922,3,14488,157,134.95,2
20250923,3,28334,352,308.92,5
20250924,3,15070,165,117.28,2
20250925,3,18979,211,159.56,3
20250926,3,21567,234,202.69,3
20250927,3,31443,383,322.84,7
20250928,3,10007,110,99.0,1
20250929,3,28514,295,216.59,5
20250930,3,19897,259,207.09,4
20251001,3,42175,433,350.86,6
20251002,3,24001,266,223.48,4
20251003,3,41331,438,365.1,5
20251004,3,37716,403,347.5,7
20251005,3,34046,356,292.92,5
20251006,3,37826,408,378.13,7
20251007,3,26825,317,301.27,5
20251008,3,19725,196,149.3,3
20251009,3,34800,418,349.14,7
20251010,3,21285,253,224.15,4
20251011,3,7841,90,78.08,1
20251012,3,17921,201,162.21,3
20251013,3,27394,310,263.79,4
20251014,3,12458,151,110.5,2
20251015,3,29541,296,246.27,4
20251016,3,20996,244,180.66,3
20251017,3,31120,331,287.0,4
20251018,3,3936,46,34.8,0
20251019,3,55700,597,504.19,7
20251020,3,17500,203,173.53,3
20251021,3,14906,151,126.85,2
20251022,3,26987,271,215.31,3
20251023,3,22920,253,207.62,4
20251024,3,28486,345,317.11,5
20251025,3,30505,350,282.29,5
20251026,3,13517,155,130.08,2
20251027,3,35656,417,333.36,7
20251028,3,27573,299,270.79,4
20251029,3,13197,152,127.92,2
20251030,3,43647,468,368.13,7
20251031,3,26714,291,243.22,4
20251101,3,53131,583,478.26,10
20251102,3,13408,144,135.12,2
20251103,3,13935,154,128.74,2
20251104,3,22333,244,182.91,4
20251105,3,21259,226,196.94,3
20251106,3,48285,531,513.67,7
20251107,3,20103,225,207.62,3
20251108,3,51739,537,412.22,11
20251109,3,52522,597,490.25,8
20251110,3,52508,565,472.5,9
20251111,3,42533,477,399.67,8
20251112,3,39072,416,360.15,7
20251113,3,53561,632,516.33,11
20251114,3,68535,804,627.47,14
20251115,3,42789,445,403.64,7
20251116,3,34038,389,298.92,5
20251117,3,32875,397,313.11,6
20251118,3,31936,334,256.17,4
20251119,3,44733,470,415.34,7
20251120,3,31470,364,308.8,6
20251121,3,47209,483,435.89,7
20251122,3,56251,594,469.17,11
20251123,3,37275,388,295.68,6
20251124,3,39159,453,368.36,7
20251125,3,36478,387,321.58,5
20251126,3,44157,480,411.52,9
20251127,3,42855,453,333.31,7
20251128,3,16888,200,174.88,2
20251129,3,56206,590,462.9,10
20251130,3,69122,702,562.11,11
20251201,3,29021,294,271.98,4
20251202,3,38204,440,311.46,7
20251203,3,36920,427,369.55,5
20251204,3,17138,204,176.43,2
20251205,3,32916,337,266.63,5
20251206,3,18092,197,160.62,3
20251207,3,23414,299,278.85,5
20251208,3,25555,277,274.06,4
20251209,3,29524,315,289.95,5
20251210,3,25588,282,277.49,5
20251211,3,46008,524,419.45,8
20251212,3,10373,118,88.15,1
20251213,3,52585,559,471.23,8
20251214,3,12773,136,122.32,2
20251215,3,27511,298,217.45,4
20251216,3,49279,520,408.86,8
20251217,3,38199,391,310.29,6
20251218,3,18398,226,196.73,3
20251219,3,34592,372,320.96,5
20251220,3,49402,533,424.64,8
20251221,3,48577,525,451.97,10
20251222,3,26638,292,225.86,5
20251223,3,10792,122,99.66,1
20251224,3,35206,377,289.3,5
20251225,3,22140,261,219.08,3
20251226,3,13584,155,123.59,2
20251227,3,47697,519,465.76,8
20251228,3,47760,505,428.39,9
20251229,3,13795,162,135.56,2
20251230,3,26158,285,278.56,5
20251231,3,53087,542,475.12,8
20210101,4,198,2,1.5,0
20210102,4,328,3,1.54,0
20210103,4,5161,52,27.13,1
20210104,4,5307,52,25.93,1
20210105,4,568,6,2.88,0
20210106,4,476,5,2.63,0
20210107,4,468,5,2.59,0
20210108,4,5831,59,37.09,1
20210109,4,6216,59,31.99,1
20210110,4,532,5,2.75,0
20210111,4,517,5,2.99,0
20210112,4,355,4,2.72,0
20210113,4,6604,65,34.37,1
20210114,4,5949,60,33.53,1
20210115,4,548,6,2.74,0
20210116,4,592,6,3.55,0
20210117,4,314,3,2.09,0
20210118,4,5943,62,34.96,1
20210119,4,5960,58,38.66,1
20210120,4,295,3,1.55,0
20210121,4,583,6,2.94,0
20210122,4,4953,48,27.6,1
20210123,4,892,9,4.2,0
20210124,4,12287,135,69.8,2
20210125,4,624,6,3.19,0
20210126,4,556,6,3.12,0
20210127,4,11317,109,59.87,2
20210128,4,720,8,5.16,0
20210129,4,739,7,3.93,0
20210130,4,11598,113,57.85,2
20210131,4,733,8,4.96,0
20210201,4,9134,100,43.83,2
20210202,4,573,6,3.11,0
20210203,4,535,5,2.93,0
20210204,4,6586,66,36.73,1
20210205,4,7120,71,40.9,1
20210206,4,12459,118,65.97,2
20210207,4,5868,61,35.39,1
20210208,4,736,7,3.53,0
20210209,4,759,7,3.44,0
20210210,4,12606,114,63.07,2
20210211,4,5432,60,30.64,1
20210212,4,12520,121,63.7,2
20210213,4,723,7,4.28,0
20210214,4,5659,53,33.25,1
20210215,4,370,4,2.23,0
20210216,4,872,8,4.54,0
20210217,4,540,5,2.73,0
20210218,4,6551,64,38.45,1
20210219,4,503,5,2.81,0
20210220,4,772,8,5.33,0
20210221,4,6065,58,29.91,1
20210222,4,732,8,4.85,0
20210223,4,836,8,4.13,0
20210224,4,534,5,2.65,0
20210225,4,537,5,2.51,0
20210226,4,10208,97,49.2,2
20210227,4,431,4,1.78,0
20210228,4,5571,58,33.26,1
20210301,4,5655,53,30.38,1
20210302,4,203,2,1.54,0
20210303,4,535,5,2.7,0
20210304,4,13589,126,74.9,2
20210305,4,14768,157,88.72,3
20210306,4,5387,59,34.8,1
20210307,4,373,4,1.99,0
20210308,4,6150,56,34.49,1
20210309,4,6318,58,29.68,1
20210310,4,714,8,3.7,0
20210311,4,613,6,3.66,0
20210312,4,983,9,4.15,0
20210313,4,471,5,2.89,0
20210314,4,401,4,2.27,0
20210315,4,583,6,3.19,0
20210316,4,575,5,3.59,0
20210317,4,6567,64,35.74,1
20210318,4,10362,109,59.93,2
20210319,4,627,6,3.55,0
20210320,4,6168,66,39.3,1
20210321,4,12091,111,68.44,2
20210322,4,608,6,2.78,0
20210323,4,274,3,1.91,0
20210324,4,755,7,3.97,0
20210325,4,594,6,3.0,0
20210326,4,5736,59,33.44,1
20210327,4,401,4,1.81,0
20210328,4,613,6,3.64,0
20210329,4,743,7,3.81,0
20210330,4,5176,52,28.15,1
20210331,4,405,4,2.34,0
20210401,4,659,6,3.31,0
20210402,4,377,4,2.57,0
20210403,4,426,4,2.25,0
20210404,4,6909,63,34.37,1
20210405,4,21934,210,116.36,4
20210406,4,6061,57,29.52,1
20210407,4,6654,65,37.34,1
20210408,4,326,3,1.84,0
20210409,4,9127,93,47.06,2
20210410,4,742,8,4.6,0
20210411,4,301,3,1.91,0
20210412,4,330,3,1.88,0
20210413,4,852,8,4.58,0
20210414,4,896,9,4.83,0
20210415,4,908,8,4.47,0
20210416,4,434,4,2.38,0
20210417,4,7016,63,35.69,1
20210418,4,1002,10,4.64,0
20210419,4,709,8,5.11,0
20210420,4,18175,167,101.57,3
20210421,4,5669,59,35.02,1
20210422,4,6472,62,28.27,1
20210423,4,655,6,3.54,0
20210424,4,9649,105,63.94,2
20210425,4,532,6,3.39,0
20210426,4,591,6,3.73,0
20210427,4,10274,104,63.41,2
20210428,4,805,8,4.83,0
20210429,4,5603,55,34.16,1
20210430,4,495,5,2.62,0
20210501,4,10280,106,60.71,2
20210502,4,5576,61,37.22,1
20210503,4,6045,58,31.73,1
20210504,4,802,8,3.91,0
20210505,4,914,9,4.98,0
20210506,4,5701,60,35.87,1
20210507,4,437,5,3.07,0
20210508,4,4362,46,27.84,1
20210509,4,11271,117,66.23,2
20210510,4,766,8,4.39,0
20210511,4,6089,65,35.23,1
20210512,4,525,6,3.69,0
20210513,4,7159,64,32.13,1
20210514,4,585,6,3.28,0
20210515,4,8027,68,48.85,1
20210516,4,5253,55,27.58,1
20210517,4,685,7,3.93,0
20210518,4,7002,67,39.05,1
20210519,4,5936,50,29.86,1
20210520,4,810,8,4.27,0
20210521,4,5590,56,32.97,1
20210522,4,17671,174,94.73,3
20210523,4,840,8,3.81,0
20210524,4,641,6,3.63,0
20210525,4,406,4,2.47,0
20210526,4,5628,53,28.1,1
20210527,4,579,6,3.14,0
20210528,4,814,8,4.23,0
20210529,4,1010,9,4.47,0
20210530,4,501,5,3.32,0
20210531,4,9382,95,57.77,2
20210601,4,643,7,4.06,0
20210602,4,766,8,4.31,0
20210603,4,10154,95,54.95,2
20210604,4,5114,55,32.09,1
20210605,4,17282,157,80.37,3
20210606,4,607,6,3.73,0
20210607,4,5519,57,29.66,1
20210608,4,464,5,2.89,0
20210609,4,362,4,2.02,0
20210610,4,469,5,2.56,0
20210611,4,511,5,2.7,0
20210612,4,10963,112,63.66,2
20210613,4,600,6,3.33,0
20210614,4,6346,60,31.79,1
20210615,4,408,4,2.43,0
20210616,4,273,3,2.03,0
20210617,4,5560,57,36.05,1
20210618,4,358,4,2.59,0
20210619,4,20020,185,101.24,4
20210620,4,5811,56,29.06,1
20210621,4,6628,67,33.76,1
20210622,4,679,7,3.94,0
20210623,4,715,7,4.04,0
20210624,4,9573,99,52.69,2
20210625,4,774,8,4.64,0
20210626,4,551,5,2.65,0
20210627,4,582,6,3.83,0
20210628,4,10277,108,66.75,2
20210629,4,6979,70,33.44,1
20210630,4,907,8,4.85,0
20210701,4,929,9,5.25,0
20210702,4,791,8,4.27,0
20210703,4,6416,60,33.4,1
20210704,4,5285,55,31.87,1
20210705,4,10594,109,60.26,2
20210706,4,18435,183,97.87,3
20210707,4,710,7,3.96,0
20210708,4,803,8,4.3,0
20210709,4,6401,63,40.58,1
20210710,4,878,8,4.43,0
20210711,4,11155,107,73.85,2
20210712,4,8498,84,49.97,1
20210713,4,653,7,4.25,0
20210714,4,6239,64,33.87,1
20210715,4,372,4,2.23,0
20210716,4,553,5,2.84,0
20210717,4,5400,52,28.5,1
20210718,4,5027,56,30.9,1
20210719,4,6059,57,33.88,1
20210720,4,5747,54,32.15,1
20210721,4,14779,143,74.26,3
20210722,4,12793,142,84.14,3
20210723,4,741,7,4.0,0
20210724,4,590,6,3.08,0
20210725,4,894,9,4.78,0
20210726,4,1028,9,5.52,0
20210727,4,1120,11,5.12,0
20210728,4,736,7,4.1,0
20210729,4,684,7,4.52,0
20210730,4,642,7,3.5,0
20210731,4,831,8,4.72,0
20210801,4,519,5,3.24,0
20210802,4,525,6,3.06,0
20210803,4,6268,59,35.8,1
20210804,4,772,7,4.39,0
20210805,4,8530,91,47.87,2
20210806,4,6332,62,33.95,1
20210807,4,11012,110,64.09,2
20210808,4,5344,60,37.58,1
20210809,4,24373,220,122.31,4
20210810,4,412,4,2.53,0
20210811,4,439,4,2.37,0
20210812,4,399,4,2.56,0
20210813,4,14007,133,83.69,2
20210814,4,6996,64,37.28,1
20210815,4,6631,68,38.11,1
20210816,4,917,9,5.34,0
20210817,4,16479,150,81.65,3
20210818,4,766,7,3.92,0
20210819,4,705,7,4.24,0
20210820,4,13860,123,81.67,2
20210821,4,1106,11,5.64,0
20210822,4,1035,11,6.95,0
20210823,4,5878,60,37.68,1
20210824,4,1270,12,6.17,0
20210825,4,602,6,3.35,0
20210826,4,770,7,3.81,0
20210827,4,405,4,2.65,0
20210828,4,23405,225,149.87,3
20210829,4,5972,55,30.0,1
20210830,4,5602,57,29.51,1
20210831,4,919,8,4.79,0
20210901,4,1096,10,5.8,0
20210902,4,6201,57,36.88,1
20210903,4,13254,126,67.79,2
20210904,4,5004,53,32.98,1
20210905,4,1268,13,7.29,0
20210906,4,507,5,3.04,0
20210907,4,1323,13,7.69,0
20210908,4,16245,159,108.18,3
20210909,4,752,8,5.12,0
20210910,4,1139,10,5.78,0
20210911,4,585,6,3.36,0
20210912,4,19269,183,106.38,3
20210913,4,892,9,4.72,0
20210914,4,9611,97,66.25,2
20210915,4,5181,53,34.99,1
20210916,4,5481,59,33.85,1
20210917,4,18859,170,105.38,3
20210918,4,5483,57,39.03,1
20210919,4,12310,120,77.45,2
20210920,4,630,6,3.42,0
20210921,4,7057,78,45.21,1
20210922,4,980,10,5.08,0
20210923,4,524,5,3.21,0
20210924,4,5599,58,37.3,1
20210925,4,10560,103,66.68,2
20210926,4,735,7,4.04,0
20210927,4,530,5,3.1,0
20210928,4,703,7,3.74,0
20210929,4,849,8,4.71,0
20210930,4,507,5,2.76,0
20211001,4,5723,59,36.21,1
20211002,4,305,3,1.91,0
20211003,4,727,8,4.69,0
20211004,4,511,5,3.4,0
20211005,4,5946,63,38.07,1
20211006,4,676,7,4.47,0
20211007,4,841,9,5.39,0
20211008,4,5638,62,42.06,1
20211009,4,683,6,3.63,0
20211010,4,705,7,4.59,0
20211011,4,928,9,5.84,0
20211012,4,6408,63,39.44,1
20211013,4,1049,10,5.15,0
20211014,4,6031,57,31.82,1
20211015,4,766,7,4.59,0
20211016,4,10997,108,61.67,2
20211017,4,15012,155,102.58,3
20211018,4,6859,65,44.4,1
20211019,4,6583,63,35.6,1
20211020,4,11432,107,58.17,2
20211021,4,20775,191,109.75,4
20211022,4,6860,66,37.56,1
20211023,4,12148,121,81.01,2
20211024,4,5608,59,32.03,1
20211025,4,6936,63,39.6,1
20211026,4,1027,10,6.9,0
20211027,4,1337,14,9.05,0
20211028,4,1651,15,8.93,0
20211029,4,1140,12,7.28,0
20211030,4,7159,68,46.85,1
20211031,4,1179,12,7.23,0
20211101,4,6858,66,42.13,1
20211102,4,6386,64,37.51,1
20211103,4,5495,59,30.09,1
20211104,4,7854,76,44.3,1
20211105,4,11500,119,69.47,2
20211106,4,16956,168,98.37,3
20211107,4,6777,63,35.29,1
20211108,4,13665,132,82.37,2
20211109,4,11743,113,71.29,2
20211110,4,7485,67,38.82,1
20211111,4,999,10,5.73,0
20211112,4,10362,105,57.46,2
20211113,4,28846,295,178.83,4
20211114,4,11968,127,84.27,2
20211115,4,16873,174,115.09,3
20211116,4,19166,180,101.59,3
20211117,4,1367,13,9.18,0
20211118,4,6641,68,39.41,1
20211119,4,7325,73,40.16,1
20211120,4,25709,250,133.49,4
20211121,4,1083,10,5.59,0
20211122,4,955,9,5.55,0
20211123,4,12800,129,75.12,2
20211124,4,1271,11,6.28,0
20211125,4,8397,71,39.34,1
20211126,4,690,7,3.79,0
20211127,4,20165,190,105.29,3
20211128,4,700,7,4.59,0
20211129,4,935,10,7.03,0
20211130,4,765,7,5.18,0
20211201,4,6706,59,37.04,1
20211202,4,836,8,4.73,0
20211203,4,536,5,2.93,0
20211204,4,927,9,5.89,0
20211205,4,996,10,5.81,0
20211206,4,6153,61,37.67,1
20211207,4,10054,98,68.56,2
20211208,4,6276,65,39.44,1
20211209,4,791,8,5.84,0
20211210,4,7074,68,36.86,1
20211211,4,594,6,3.67,0
20211212,4,18858,167,102.58,3
20211213,4,1159,12,6.5,0
20211214,4,5962,58,37.03,1
20211215,4,996,9,6.01,0
20211216,4,6756,64,45.67,1
20211217,4,6289,65,40.03,1
20211218,4,13478,125,64.07,2
20211219,4,502,5,3.41,0
20211220,4,17293,177,112.07,3
20211221,4,6479,63,36.72,1
20211222,4,12910,119,72.49,2
20211223,4,12306,119,68.77,2
20211224,4,21974,196,116.39,4
20211225,4,637,6,3.72,0
20211226,4,551,5,3.26,0
20211227,4,1550,15,8.05,0
20211228,4,1001,9,5.21,0
20211229,4,7691,75,39.64,1
20211230,4,12038,125,86.77,2
20211231,4,1151,12,7.56,0
20220101,4,8110,73,37.52,1
20220102,4,1180,11,6.68,0
20220103,4,6466,66,38.53,1
20220104,4,9193,93,52.53,2
20220105,4,749,7,4.29,0
20220106,4,6053,57,37.22,1
20220107,4,12727,124,75.93,2
20220108,4,921,8,4.51,0
20220109,4,600,6,3.63,0
20220110,4,5994,62,37.39,1
20220111,4,634,6,3.51,0
20220112,4,449,4,2.52,0
20220113,4,758,8,4.73,0
20220114,4,5908,58,30.98,1
20220115,4,396,4,2.12,0
20220116,4,670,6,3.76,0
20220117,4,7150,64,43.49,1
20220118,4,302,3,1.83,0
20220119,4,5825,60,36.25,1
20220120,4,442,4,2.73,0
20220121,4,12468,120,71.92,2
20220122,4,5566,49,32.46,1
20220123,4,323,3,1.79,0
20220124,4,5979,57,38.13,1
20220125,4,301,3,1.64,0
20220126,4,586,5,2.62,0
20220127,4,382,4,2.44,0
20220128,4,5846,56,35.19,1
20220129,4,287,3,2.06,0
20220130,4,6045,61,31.7,1
20220131,4,589,6,3.47,0
20220201,4,366,4,2.38,0
20220202,4,433,4,2.55,0
20220203,4,410,4,2.91,0
20220204,4,549,5,3.09,0
20220205,4,520,5,2.87,0
20220206,4,5843,59,40.07,1
20220207,4,387,4,2.83,0
20220208,4,741,7,4.2,0
20220209,4,667,6,2.98,0
20220210,4,721,7,4.39,0
20220211,4,762,7,4.55,0
20220212,4,11782,110,71.89,2
20220213,4,24547,247,129.66,4
20220214,4,10654,106,60.59,2
20220215,4,394,4,2.62,0
20220216,4,5175,49,33.81,1
20220217,4,779,8,4.92,0
20220218,4,6205,60,39.73,1
20220219,4,6213,59,37.11,1
20220220,4,12828,116,76.25,2
20220221,4,14319,122,74.96,2
20220222,4,1137,10,6.48,0
20220223,4,6134,60,32.81,1
20220224,4,6234,57,36.73,1
20220225,4,1029,9,4.93,0
20220226,4,5736,54,34.71,1
20220227,4,713,7,4.37,0
20220228,4,606,6,3.79,0
20220301,4,7058,68,38.49,1
20220302,4,832,8,4.56,0
20220303,4,6101,57,35.99,1
20220304,4,10276,103,66.57,2
20220305,4,6809,65,43.34,1
20220306,4,6456,62,34.55,1
20220307,4,6039,62,33.58,1
20220308,4,6129,62,34.89,1
20220309,4,6185,59,33.18,1
20220310,4,634,6,4.1,0
20220311,4,5713,54,36.71,1
20220312,4,1171,10,5.51,0
20220313,4,12430,128,89.83,2
20220314,4,5512,51,34.78,1
20220315,4,690,7,3.61,0
20220316,4,621,6,3.54,0
20220317,4,859,9,4.58,0
20220318,4,6031,60,36.27,1
20220319,4,884,9,5.33,0
20220320,4,538,5,2.88,0
20220321,4,14686,131,68.15,2
20220322,4,6276,61,33.34,1
20220323,4,815,7,4.37,0
20220324,4,641,6,4.16,0
20220325,4,13269,119,62.06,2
20220326,4,6224,57,31.23,1
20220327,4,6212,62,40.92,1
20220328,4,704,7,4.1,0
20220329,4,734,7,4.06,0
20220330,4,509,5,2.48,0
20220331,4,6331,59,38.46,1
20220401,4,359,4,1.88,0
20220402,4,5510,54,32.1,1
20220403,4,5059,47,30.94,1
20220404,4,394,4,2.58,0
20220405,4,482,5,3.07,0
20220406,4,7512,69,40.27,1
20220407,4,679,6,3.72,0
20220408,4,12750,114,63.31,2
20220409,4,758,7,4.52,0
20220410,4,417,4,2.71,0
20220411,4,6650,58,34.38,1
20220412,4,533,5,3.4,0
20220413,4,10214,97,54.63,2
20220414,4,5304,52,28.07,1
20220415,4,501,5,3.08,0
20220416,4,10865,107,66.45,2
20220417,4,6166,66,40.42,1
20220418,4,5943,61,36.91,1
20220419,4,12834,125,70.04,2
20220420,4,7279,66,37.4,1
20220421,4,5635,52,30.96,1
20220422,4,1247,11,6.22,0
20220423,4,6085,59,39.81,1
20220424,4,16735,164,103.05,3
20220425,4,888,9,5.13,0
20220426,4,7581,74,49.59,1
20220427,4,586,6,4.02,0
20220428,4,5857,60,33.37,1
20220429,4,8085,73,34.85,1
20220430,4,752,7,3.7,0
20220501,4,7191,69,44.82,1
20220502,4,7607,70,46.4,1
20220503,4,6659,63,34.21,1
20220504,4,5729,56,36.46,1
20220505,4,945,9,5.55,0
20220506,4,521,5,3.12,0
20220507,4,1103,10,6.63,0
20220508,4,6976,69,47.62,1
20220509,4,22747,224,143.87,4
20220510,4,982,9,5.64,0
20220511,4,7322,65,39.06,1
20220512,4,5423,56,36.85,1
20220513,4,5257,56,31.34,1
20220514,4,6271,61,37.1,1
20220515,4,7033,66,42.33,1
20220516,4,6268,64,44.5,1
20220517,4,7503,74,44.31,1
20220518,4,845,8,5.06,0
20220519,4,10728,109,66.17,2
20220520,4,548,5,3.12,0
20220521,4,7938,73,42.31,1
20220522,4,1021,10,6.39,0
20220523,4,1036,10,6.1,0
20220524,4,1105,11,6.41,0
20220525,4,874,9,5.21,0
20220526,4,687,6,4.45,0
20220527,4,833,8,4.68,0
20220528,4,5402,58,31.68,1
20220529,4,6925,64,41.09,1
20220530,4,7738,71,38.4,1
20220531,4,13856,116,81.56,2
20220601,4,934,9,6.13,0
20220602,4,403,4,2.55,0
20220603,4,6557,65,40.59,1
20220604,4,18453,166,117.95,3
20220605,4,836,8,5.8,0
20220606,4,619,6,3.53,0
20220607,4,729,7,4.83,0
20220608,4,11940,107,61.8,2
20220609,4,936,9,5.8,0
20220610,4,7353,67,36.21,1
20220611,4,28183,241,151.41,4
20220612,4,1003,10,5.8,0
20220613,4,6842,66,39.58,1
20220614,4,7265,72,44.41,1
20220615,4,7018,65,38.5,1
20220616,4,1007,10,6.3,0
20220617,4,492,5,3.27,0
20220618,4,941,10,5.82,0
20220619,4,12550,126,84.33,2
20220620,4,12777,125,79.07,2
20220621,4,1023,9,5.51,0
20220622,4,1263,12,7.18,0
20220623,4,14130,124,72.76,2
20220624,4,550,5,3.18,0
20220625,4,6607,71,46.07,1
20220626,4,7344,66,38.85,1
20220627,4,7227,60,33.53,1
20220628,4,598,6,3.49,0
20220629,4,6104,56,36.85,1
20220630,4,10697,107,72.21,2
20220701,4,7188,64,43.69,1
20220702,4,7627,71,45.79,1
20220703,4,6530,67,41.0,1
20220704,4,680,6,3.85,0
20220705,4,423,4,2.54,0
20220706,4,6382,62,36.79,1
20220707,4,437,4,2.74,0
20220708,4,413,4,2.59,0
20220709,4,6699,64,40.16,1
20220710,4,406,4,2.36,0
20220711,4,563,6,3.63,0
20220712,4,5355,60,39.67,1
20220713,4,12028,118,69.32,2
20220714,4,950,9,5.42,0
20220715,4,6942,68,43.15,1
20220716,4,7016,66,38.34,1
20220717,4,692,6,4.27,0
20220718,4,1051,10,5.54,0
20220719,4,590,6,4.07,0
20220720,4,1145,10,5.68,0
20220721,4,890,8,5.17,0
20220722,4,6408,59,35.34,1
20220723,4,6668,65,40.63,1
20220724,4,1001,11,7.36,0
20220725,4,1101,10,5.89,0
20220726,4,1148,11,6.65,0
20220727,4,15000,143,87.78,2
20220728,4,7480,70,49.26,1
20220729,4,12630,120,74.69,2
20220730,4,26119,242,167.97,4
20220731,4,12020,135,83.47,2
20220801,4,6323,63,43.7,1
20220802,4,647,6,3.67,0
20220803,4,1174,12,7.77,0
20220804,4,6618,64,36.19,1
20220805,4,837,8,4.38,0
20220806,4,19112,180,123.22,3
20220807,4,11302,106,72.59,2
20220808,4,7120,63,48.49,1
20220809,4,1161,10,5.55,0
20220810,4,7192,70,45.85,1
20220811,4,11479,108,62.84,2
20220812,4,997,10,5.84,0
20220813,4,1219,11,6.84,0
20220814,4,898,8,4.91,0
20220815,4,6722,67,40.1,1
20220816,4,6955,65,41.24,1
20220817,4,6291,63,42.67,1
20220818,4,7030,67,46.24,1
20220819,4,564,6,4.05,0
20220820,4,1005,10,6.81,0
20220821,4,7285,71,44.61,1
20220822,4,12229,122,73.53,2
20220823,4,6308,59,39.18,1
20220824,4,6385,55,31.93,1
20220825,4,11633,113,71.9,2
20220826,4,843,9,5.3,0
20220827,4,8450,70,43.94,1
20220828,4,7264,71,41.17,1
20220829,4,17770,154,94.54,3
20220830,4,632,6,3.83,0
20220831,4,6495,62,36.6,1
20220901,4,1107,11,6.81,0
20220902,4,1247,12,6.45,0
20220903,4,873,9,4.87,0
20220904,4,6577,67,44.95,1
20220905,4,959,9,5.62,0
20220906,4,1085,11,6.62,0
20220907,4,19960,186,127.6,3
20220908,4,1410,13,7.82,0
20220909,4,31364,277,167.55,4
20220910,4,17137,176,104.71,3
20220911,4,644,6,4.27,0
20220912,4,7919,65,42.22,1
20220913,4,6732,66,42.45,1
20220914,4,6273,58,38.13,1
20220915,4,1395,13,7.08,0
20220916,4,1176,11,6.46,0
20220917,4,753,7,4.41,0
20220918,4,6892,77,49.08,1
20220919,4,23758,249,188.97,4
20220920,4,7987,79,47.99,1
20220921,4,8002,77,52.83,1
20220922,4,16556,168,114.32,3
20220923,4,7379,71,45.49,1
20220924,4,1306,13,8.36,0
20220925,4,12241,120,74.77,2
20220926,4,1466,14,7.38,0
20220927,4,897,9,6.06,0
20220928,4,8007,74,48.81,1
20220929,4,7360,70,47.03,1
20220930,4,1343,12,7.89,0
20221001,4,1000,9,6.34,0
20221002,4,1720,14,8.57,0
20221003,4,33069,322,230.73,5
20221004,4,7880,78,45.78,1
20221005,4,692,7,4.51,0
20221006,4,564,5,3.12,0
20221007,4,617,6,3.81,0
20221008,4,6970,66,44.8,1
20221009,4,1010,10,6.34,0
20221010,4,12630,115,74.25,2
20221011,4,14442,134,84.23,2
20221012,4,7653,66,40.47,1
20221013,4,5956,54,41.1,1
20221014,4,634,6,3.88,0
20221015,4,1046,10,5.19,0
20221016,4,7015,60,35.93,1
20221017,4,654,6,4.14,0
20221018,4,733,7,4.27,0
20221019,4,680,7,4.77,0
20221020,4,667,6,4.22,0
20221021,4,6980,68,42.71,1
20221022,4,13122,120,67.38,2
20221023,4,15204,140,80.99,2
20221024,4,7802,70,44.67,1
20221025,4,12160,108,60.84,2
20221026,4,1523,14,8.97,0
20221027,4,12316,124,89.28,2
20221028,4,7526,68,44.92,1
20221029,4,1899,17,10.72,0
20221030,4,1776,17,9.91,0
20221031,4,14809,140,91.24,2
20221101,4,14132,133,83.35,2
20221102,4,6879,66,42.97,1
20221103,4,13494,120,81.51,2
20221104,4,12400,111,76.27,2
20221105,4,12172,122,79.32,2
20221106,4,2029,19,12.79,0
20221107,4,1124,11,6.64,0
20221108,4,31090,316,222.33,5
20221109,4,12078,120,71.8,2
20221110,4,21155,184,116.09,3
20221111,4,18664,175,124.03,3
20221112,4,1393,14,8.79,0
20221113,4,13654,133,76.72,2
20221114,4,7858,75,46.75,1
20221115,4,10989,94,67.72,2
20221116,4,2089,19,10.11,0
20221117,4,7281,69,45.1,1
20221118,4,11890,103,62.93,2
20221119,4,13845,137,87.17,2
20221120,4,12169,114,71.68,2
20221121,4,1194,10,7.23,0
20221122,4,7787,71,46.16,1
20221123,4,18552,172,120.25,3
20221124,4,8763,82,58.52,1
20221125,4,7304,75,48.39,1
