order_line_key,order_id,date_key,customer_key,product_key,channel_key,quantity,unit_price,discount_pct,net_revenue,unit_cost,total_cost,gross_profit
126562,84099,20250809,13423,7,5,1,42.0,0.0,42.0,13.77,13.77,28.23
126563,84099,20250809,13423,52,5,1,26.0,0.0,26.0,10.02,10.02,15.98
126564,84099,20250809,13423,40,5,3,68.0,0.0,204.0,23.47,70.41,133.59
126565,84100,20251004,13423,4,3,1,28.0,0.0,28.0,9.97,9.97,18.03
126566,84101,20240220,13424,55,5,1,36.0,0.2427,27.26,13.18,13.18,14.08
126567,84101,20240220,13424,1,5,1,28.0,0.2427,21.21,10.03,10.03,11.18
126568,84101,20240220,13424,22,5,1,46.0,0.2427,34.84,15.44,15.44,19.4
126569,84102,20240822,13424,49,5,1,26.0,0.0,26.0,10.54,10.54,15.46
126570,84103,20250501,13424,5,5,1,28.0,0.0,28.0,9.46,9.46,18.54
126571,84104,20251110,13424,14,5,1,32.0,0.0,32.0,12.47,12.47,19.53
126572,84105,20241118,13425,40,5,1,68.0,0.3613,43.43,23.47,23.47,19.96
126573,84105,20241118,13425,2,5,2,28.0,0.3613,35.77,9.75,19.5,16.27
126574,84106,20250223,13425,10,5,2,42.0,0.0,84.0,13.38,26.76,57.24
126575,84106,20250223,13425,7,5,2,42.0,0.0,84.0,13.77,27.54,56.46
126576,84107,20251227,13425,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
126577,84108,20240130,13426,25,3,2,58.0,0.1785,95.29,21.36,42.72,52.57
126578,84109,20250501,13426,1,1,2,28.0,0.0,56.0,10.03,20.06,35.94
126579,84109,20250501,13426,47,1,2,95.0,0.0,190.0,28.18,56.36,133.64
126580,84110,20250708,13426,17,5,1,32.0,0.0,32.0,12.21,12.21,19.79
126581,84111,20251020,13426,41,1,1,68.0,0.0,68.0,22.99,22.99,45.01
126582,84112,20251110,13426,38,5,1,68.0,0.2034,54.17,23.07,23.07,31.1
126583,84113,20251210,13426,9,5,1,42.0,0.0,42.0,12.97,12.97,29.03
126584,84114,20240420,13427,31,5,1,78.0,0.0,78.0,25.53,25.53,52.47
126585,84114,20240420,13427,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
126586,84114,20240420,13427,20,5,1,46.0,0.0,46.0,15.82,15.82,30.18
126587,84115,20250112,13427,4,1,1,28.0,0.0,28.0,9.97,9.97,18.03
126588,84116,20240104,13428,34,5,1,78.0,0.0,78.0,24.66,24.66,53.34
126589,84116,20240104,13428,25,5,1,58.0,0.0,58.0,21.36,21.36,36.64
126590,84117,20240221,13428,50,5,1,26.0,0.1511,22.07,10.12,10.12,11.95
126591,84118,20240302,13428,3,3,1,28.0,0.1679,23.3,10.1,10.1,13.2
126592,84119,20240920,13428,16,5,1,32.0,0.0,32.0,11.9,11.9,20.1
126593,84119,20240920,13428,45,5,1,95.0,0.0,95.0,29.45,29.45,65.55
126594,84120,20251019,13428,5,5,1,28.0,0.0,28.0,9.46,9.46,18.54
126595,84121,20250302,13429,42,5,2,68.0,0.0,136.0,23.8,47.6,88.4
126596,84122,20250426,13429,37,2,1,68.0,0.0,68.0,22.37,22.37,45.63
126597,84123,20250607,13429,17,5,1,32.0,0.0,32.0,12.21,12.21,19.79
126598,84124,20251022,13429,30,4,2,58.0,0.0,116.0,21.2,42.4,73.6
126599,84124,20251022,13429,14,4,1,32.0,0.0,32.0,12.47,12.47,19.53
126600,84125,20251119,13429,22,5,2,46.0,0.3862,56.47,15.44,30.88,25.59
126601,84126,20250617,13430,39,5,1,68.0,0.0,68.0,22.56,22.56,45.44
126602,84127,20240903,13433,45,5,1,95.0,0.2474,71.5,29.45,29.45,42.05
126603,84127,20240903,13433,3,5,1,28.0,0.2474,21.07,10.1,10.1,10.97
126604,84127,20240903,13433,2,5,1,28.0,0.2474,21.07,9.75,9.75,11.32
126605,84128,20250910,13433,28,2,2,58.0,0.172,96.05,20.09,40.18,55.87
126606,84129,20250701,13434,37,5,1,68.0,0.0,68.0,22.37,22.37,45.63
126607,84130,20240410,13435,17,5,1,32.0,0.0,32.0,12.21,12.21,19.79
126608,84130,20240410,13435,41,5,3,68.0,0.0,204.0,22.99,68.97,135.03
126609,84130,20240410,13435,14,5,1,32.0,0.0,32.0,12.47,12.47,19.53
126610,84131,20240130,13436,28,5,1,58.0,0.0,58.0,20.09,20.09,37.91
126611,84131,20240130,13436,46,5,1,95.0,0.0,95.0,29.37,29.37,65.63
126612,84132,20240303,13436,32,5,1,78.0,0.1643,65.19,26.05,26.05,39.14
126613,84133,20240417,13436,39,4,1,68.0,0.0,68.0,22.56,22.56,45.44
126614,84133,20240417,13436,32,4,1,78.0,0.0,78.0,26.05,26.05,51.95
126615,84134,20240615,13436,4,5,1,28.0,0.0,28.0,9.97,9.97,18.03
126616,84135,20241118,13436,6,5,1,28.0,0.2289,21.59,10.2,10.2,11.39
126617,84135,20241118,13436,30,5,1,58.0,0.2289,44.73,21.2,21.2,23.53
126618,84136,20241215,13436,47,5,1,95.0,0.2158,74.5,28.18,28.18,46.32
126619,84137,20240323,13437,38,3,1,68.0,0.0,68.0,23.07,23.07,44.93
126620,84138,20250319,13437,50,1,1,26.0,0.0,26.0,10.12,10.12,15.88
126621,84139,20240401,13438,31,5,1,78.0,0.0,78.0,25.53,25.53,52.47
126622,84139,20240401,13438,2,5,1,28.0,0.0,28.0,9.75,9.75,18.25
126623,84140,20240520,13438,6,5,1,28.0,0.0,28.0,10.2,10.2,17.8
126624,84140,20240520,13438,13,5,1,32.0,0.0,32.0,12.3,12.3,19.7
126625,84140,20240520,13438,43,5,1,95.0,0.0,95.0,29.07,29.07,65.93
126626,84141,20241207,13438,36,5,1,78.0,0.0,78.0,24.23,24.23,53.77
126627,84142,20250210,13438,1,5,1,28.0,0.1733,23.15,10.03,10.03,13.12
126628,84143,20251107,13438,9,5,2,42.0,0.2086,66.47,12.97,25.94,40.53
126629,84144,20250426,13439,15,5,1,32.0,0.0,32.0,12.11,12.11,19.89
126630,84145,20240421,13440,2,5,1,28.0,0.0,28.0,9.75,9.75,18.25
126631,84146,20240514,13440,15,5,1,32.0,0.0,32.0,12.11,12.11,19.89
126632,84146,20240514,13440,9,5,1,42.0,0.0,42.0,12.97,12.97,29.03
126633,84147,20240328,13443,6,5,1,28.0,0.0,28.0,10.2,10.2,17.8
126634,84147,20240328,13443,26,5,1,58.0,0.0,58.0,20.35,20.35,37.65
126635,84147,20240328,13443,27,5,2,58.0,0.0,116.0,20.82,41.64,74.36
126636,84148,20240809,13443,2,2,1,28.0,0.0,28.0,9.75,9.75,18.25
126637,84149,20250416,13443,15,5,1,32.0,0.0,32.0,12.11,12.11,19.89
126638,84149,20250416,13443,2,5,1,28.0,0.0,28.0,9.75,9.75,18.25
126639,84150,20250805,13443,22,5,1,46.0,0.0,46.0,15.44,15.44,30.56
126640,84151,20240328,13444,48,5,1,95.0,0.0,95.0,27.9,27.9,67.1
126641,84151,20240328,13444,13,5,1,32.0,0.0,32.0,12.3,12.3,19.7
126642,84152,20240624,13445,29,5,1,58.0,0.0,58.0,20.28,20.28,37.72
126643,84153,20250418,13445,2,5,3,28.0,0.1391,72.31,9.75,29.25,43.06
126644,84153,20250418,13445,6,5,2,28.0,0.1391,48.21,10.2,20.4,27.81
126645,84154,20250909,13445,9,5,1,42.0,0.0,42.0,12.97,12.97,29.03
126646,84154,20250909,13445,9,5,2,42.0,0.0,84.0,12.97,25.94,58.06
126647,84155,20240913,13446,4,2,1,28.0,0.0,28.0,9.97,9.97,18.03
126648,84156,20250218,13446,50,5,1,26.0,0.0,26.0,10.12,10.12,15.88
126649,84157,20250405,13446,26,5,1,58.0,0.0,58.0,20.35,20.35,37.65
126650,84157,20250405,13446,39,5,1,68.0,0.0,68.0,22.56,22.56,45.44
126651,84157,20250405,13446,14,5,1,32.0,0.0,32.0,12.47,12.47,19.53
126652,84158,20250528,13446,36,5,1,78.0,0.0,78.0,24.23,24.23,53.77
126653,84159,20240118,13447,10,1,1,42.0,0.0,42.0,13.38,13.38,28.62
126654,84159,20240118,13447,6,1,1,28.0,0.0,28.0,10.2,10.2,17.8
126655,84160,20240303,13447,36,5,1,78.0,0.0,78.0,24.23,24.23,53.77
126656,84160,20240303,13447,18,5,1,32.0,0.0,32.0,11.74,11.74,20.26
126657,84161,20240803,13447,1,2,1,28.0,0.0,28.0,10.03,10.03,17.97
126658,84162,20241021,13447,42,5,1,68.0,0.0,68.0,23.8,23.8,44.2
126659,84162,20241021,13447,7,5,3,42.0,0.0,126.0,13.77,41.31,84.69
126660,84163,20241106,13447,46,5,1,95.0,0.2271,73.43,29.37,29.37,44.06
126661,84164,20250430,13447,31,5,1,78.0,0.0,78.0,25.53,25.53,52.47
126662,84165,20250627,13447,4,5,1,28.0,0.0,28.0,9.97,9.97,18.03
126663,84166,20251030,13447,40,5,1,68.0,0.0,68.0,23.47,23.47,44.53
126664,84167,20251229,13447,46,5,1,95.0,0.0,95.0,29.37,29.37,65.63
126665,84167,20251229,13447,34,5,1,78.0,0.0,78.0,24.66,24.66,53.34
126666,84168,20241210,13448,1,1,1,28.0,0.0,28.0,10.03,10.03,17.97
126667,84168,20241210,13448,46,1,2,95.0,0.0,190.0,29.37,58.74,131.26
126668,84169,20250131,13448,2,5,1,28.0,0.0,28.0,9.75,9.75,18.25
126669,84170,20250115,13449,25,1,1,58.0,0.0,58.0,21.36,21.36,36.64
126670,84170,20250115,13449,40,1,1,68.0,0.0,68.0,23.47,23.47,44.53
126671,84171,20251214,13449,43,1,1,95.0,0.0,95.0,29.07,29.07,65.93
126672,84172,20251120,13450,38,1,1,68.0,0.3319,45.43,23.07,23.07,22.36
126673,84172,20251120,13450,3,1,1,28.0,0.3319,18.71,10.1,10.1,8.61
126674,84173,20240818,13451,1,1,1,28.0,0.0,28.0,10.03,10.03,17.97
126675,84173,20240818,13451,49,1,2,26.0,0.0,52.0,10.54,21.08,30.92
126676,84174,20241101,13451,30,5,1,58.0,0.0,58.0,21.2,21.2,36.8
126677,84174,20241101,13451,15,5,2,32.0,0.0,64.0,12.11,24.22,39.78
126678,84174,20241101,13451,34,5,2,78.0,0.0,156.0,24.66,49.32,106.68
126679,84175,20240318,13452,29,5,1,58.0,0.0,58.0,20.28,20.28,37.72
126680,84175,20240318,13452,15,5,2,32.0,0.0,64.0,12.11,24.22,39.78
126681,84176,20240721,13452,45,5,1,95.0,0.0,95.0,29.45,29.45,65.55
126682,84177,20240918,13452,41,5,1,68.0,0.0,68.0,22.99,22.99,45.01
126683,84178,20241103,13452,17,5,1,32.0,0.0,32.0,12.21,12.21,19.79
126684,84179,20251004,13453,13,5,1,32.0,0.0,32.0,12.3,12.3,19.7
126685,84180,20240412,13454,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
126686,84180,20240412,13454,14,5,1,32.0,0.0,32.0,12.47,12.47,19.53
126687,84181,20251113,13455,13,5,1,32.0,0.0,32.0,12.3,12.3,19.7
126688,84182,20240613,13456,17,5,1,32.0,0.0,32.0,12.21,12.21,19.79
126689,84183,20240922,13456,14,2,1,32.0,0.0,32.0,12.47,12.47,19.53
126690,84184,20250112,13456,1,5,2,28.0,0.0,56.0,10.03,20.06,35.94
126691,84184,20250112,13456,16,5,1,32.0,0.0,32.0,11.9,11.9,20.1
126692,84185,20250629,13456,3,5,1,28.0,0.0,28.0,10.1,10.1,17.9
126693,84185,20250629,13456,39,5,1,68.0,0.0,68.0,22.56,22.56,45.44
126694,84186,20240622,13457,11,2,1,42.0,0.0,42.0,13.28,13.28,28.72
126695,84186,20240622,13457,5,2,1,28.0,0.0,28.0,9.46,9.46,18.54
126696,84187,20240829,13457,7,5,1,42.0,0.0,42.0,13.77,13.77,28.23
126697,84188,20251006,13457,13,2,1,32.0,0.0,32.0,12.3,12.3,19.7
126698,84188,20251006,13457,25,2,1,58.0,0.0,58.0,21.36,21.36,36.64
126699,84189,20251109,13457,38,5,1,68.0,0.0,68.0,23.07,23.07,44.93
126700,84190,20240507,13458,51,2,1,26.0,0.0,26.0,10.17,10.17,15.83
126701,84190,20240507,13458,21,2,1,46.0,0.0,46.0,16.0,16.0,30.0
126702,84191,20240902,13459,38,5,1,68.0,0.1216,59.73,23.07,23.07,36.66
126703,84191,20240902,13459,51,5,1,26.0,0.1216,22.84,10.17,10.17,12.67
126704,84191,20240902,13459,38,5,1,68.0,0.1216,59.73,23.07,23.07,36.66
126705,84192,20240105,13460,51,5,1,26.0,0.0,26.0,10.17,10.17,15.83
126706,84192,20240105,13460,4,5,1,28.0,0.0,28.0,9.97,9.97,18.03
126707,84193,20241126,13460,45,1,1,95.0,0.2065,75.38,29.45,29.45,45.93
126708,84194,20241228,13460,25,5,1,58.0,0.1542,49.05,21.36,21.36,27.69
126709,84195,20240316,13462,40,5,1,68.0,0.0,68.0,23.47,23.47,44.53
126710,84196,20240828,13462,51,5,2,26.0,0.1503,44.18,10.17,20.34,23.84
126711,84196,20240828,13462,4,5,1,28.0,0.1503,23.79,9.97,9.97,13.82
126712,84197,20250327,13462,24,5,1,46.0,0.0,46.0,16.18,16.18,29.82
126713,84197,20250327,13462,36,5,1,78.0,0.0,78.0,24.23,24.23,53.77
126714,84198,20250625,13462,52,5,2,26.0,0.235,39.78,10.02,20.04,19.74
126715,84199,20240313,13463,37,1,1,68.0,0.0,68.0,22.37,22.37,45.63
126716,84199,20240313,13463,16,1,1,32.0,0.0,32.0,11.9,11.9,20.1
126717,84200,20250404,13463,16,5,1,32.0,0.0,32.0,11.9,11.9,20.1
126718,84201,20250726,13463,25,4,1,58.0,0.0,58.0,21.36,21.36,36.64
126719,84201,20250726,13463,13,4,1,32.0,0.0,32.0,12.3,12.3,19.7
126720,84202,20251230,13463,14,5,1,32.0,0.1434,27.41,12.47,12.47,14.94
126721,84203,20240620,13464,18,5,1,32.0,0.0,32.0,11.74,11.74,20.26
126722,84204,20241231,13464,14,5,2,32.0,0.0,64.0,12.47,24.94,39.06
126723,84204,20241231,13464,38,5,1,68.0,0.0,68.0,23.07,23.07,44.93
126724,84205,20251004,13464,46,5,1,95.0,0.0,95.0,29.37,29.37,65.63
126725,84206,20240205,13465,51,1,1,26.0,0.0,26.0,10.17,10.17,15.83
126726,84207,20240707,13466,17,5,1,32.0,0.0,32.0,12.21,12.21,19.79
126727,84208,20241206,13466,37,5,2,68.0,0.0,136.0,22.37,44.74,91.26
126728,84209,20250219,13467,37,5,2,68.0,0.0,136.0,22.37,44.74,91.26
126729,84209,20250219,13467,41,5,1,68.0,0.0,68.0,22.99,22.99,45.01
126730,84210,20250611,13467,15,5,1,32.0,0.0,32.0,12.11,12.11,19.89
126731,84210,20250611,13467,51,5,2,26.0,0.0,52.0,10.17,20.34,31.66
126732,84210,20250611,13467,14,5,1,32.0,0.0,32.0,12.47,12.47,19.53
126733,84211,20240728,13469,21,5,1,46.0,0.0,46.0,16.0,16.0,30.0
126734,84212,20241028,13469,28,5,1,58.0,0.0,58.0,20.09,20.09,37.91
126735,84213,20240319,13470,10,5,1,42.0,0.0,42.0,13.38,13.38,28.62
126736,84213,20240319,13470,44,5,1,95.0,0.0,95.0,27.97,27.97,67.03
126737,84214,20250731,13470,6,5,1,28.0,0.0,28.0,10.2,10.2,17.8
126738,84214,20250731,13470,32,5,1,78.0,0.0,78.0,26.05,26.05,51.95
126739,84215,20251019,13471,5,5,2,28.0,0.0,56.0,9.46,18.92,37.08
126740,84216,20240327,13472,2,2,1,28.0,0.0,28.0,9.75,9.75,18.25
126741,84217,20250629,13473,3,3,1,28.0,0.2055,22.25,10.1,10.1,12.15
126742,84218,20251220,13473,3,5,1,28.0,0.0,28.0,10.1,10.1,17.9
126743,84219,20240219,13474,5,5,2,28.0,0.0,56.0,9.46,18.92,37.08
126744,84220,20241011,13474,48,5,1,95.0,0.1912,76.84,27.9,27.9,48.94
126745,84221,20250209,13474,17,1,3,32.0,0.1876,77.99,12.21,36.63,41.36
126746,84222,20250723,13474,42,5,1,68.0,0.0,68.0,23.8,23.8,44.2
126747,84223,20251218,13474,4,5,1,28.0,0.1124,24.85,9.97,9.97,14.88
126748,84223,20251218,13474,2,5,3,28.0,0.1124,74.56,9.75,29.25,45.31
126749,84224,20240322,13475,49,1,1,26.0,0.0,26.0,10.54,10.54,15.46
126750,84225,20240521,13475,50,5,2,26.0,0.0,52.0,10.12,20.24,31.76
126751,84226,20240710,13475,13,5,1,32.0,0.0,32.0,12.3,12.3,19.7
126752,84227,20250620,13475,3,1,1,28.0,0.0,28.0,10.1,10.1,17.9
126753,84228,20240104,13476,32,1,1,78.0,0.0,78.0,26.05,26.05,51.95
126754,84228,20240104,13476,30,1,1,58.0,0.0,58.0,21.2,21.2,36.8
126755,84229,20240604,13476,9,5,1,42.0,0.0,42.0,12.97,12.97,29.03
126756,84230,20250625,13476,13,5,1,32.0,0.0,32.0,12.3,12.3,19.7
126757,84231,20240627,13477,25,5,1,58.0,0.0,58.0,21.36,21.36,36.64
126758,84232,20241101,13477,11,5,1,42.0,0.3196,28.58,13.28,13.28,15.3
126759,84232,20241101,13477,10,5,1,42.0,0.3196,28.58,13.38,13.38,15.2
126760,84233,20251008,13477,3,5,1,28.0,0.0,28.0,10.1,10.1,17.9
126761,84233,20251008,13477,40,5,1,68.0,0.0,68.0,23.47,23.47,44.53
126762,84234,20251201,13477,38,2,1,68.0,0.0,68.0,23.07,23.07,44.93
126763,84235,20240302,13478,24,1,1,46.0,0.0,46.0,16.18,16.18,29.82
126764,84235,20240302,13478,15,1,2,32.0,0.0,64.0,12.11,24.22,39.78
126765,84236,20250719,13478,29,5,1,58.0,0.0,58.0,20.28,20.28,37.72
126766,84237,20250820,13479,4,1,2,28.0,0.0,56.0,9.97,19.94,36.06
126767,84238,20240306,13480,40,1,2,68.0,0.0,136.0,23.47,46.94,89.06
126768,84239,20240605,13480,42,5,1,68.0,0.0,68.0,23.8,23.8,44.2
126769,84240,20250502,13480,38,5,1,68.0,0.0,68.0,23.07,23.07,44.93
126770,84240,20250502,13480,22,5,1,46.0,0.0,46.0,15.44,15.44,30.56
126771,84241,20240809,13481,2,5,1,28.0,0.1582,23.57,9.75,9.75,13.82
126772,84241,20240809,13481,48,5,1,95.0,0.1582,79.97,27.9,27.9,52.07
126773,84242,20240905,13481,16,1,1,32.0,0.0,32.0,11.9,11.9,20.1
126774,84243,20251009,13481,35,5,1,78.0,0.0,78.0,24.89,24.89,53.11
126775,84244,20251221,13481,29,2,1,58.0,0.201,46.34,20.28,20.28,26.06
126776,84245,20240321,13482,53,5,1,26.0,0.0,26.0,10.62,10.62,15.38
126777,84246,20240421,13482,9,1,1,42.0,0.0,42.0,12.97,12.97,29.03
126778,84247,20240701,13482,8,5,1,42.0,0.0,42.0,13.8,13.8,28.2
126779,84248,20241209,13483,33,2,1,78.0,0.0,78.0,24.55,24.55,53.45
126780,84249,20240428,13484,44,5,1,95.0,0.0,95.0,27.97,27.97,67.03
126781,84249,20240428,13484,28,5,1,58.0,0.0,58.0,20.09,20.09,37.91
126782,84249,20240428,13484,46,5,1,95.0,0.0,95.0,29.37,29.37,65.63
126783,84250,20240515,13484,1,5,2,28.0,0.0,56.0,10.03,20.06,35.94
126784,84251,20241029,13484,50,5,1,26.0,0.0,26.0,10.12,10.12,15.88
126785,84252,20250127,13484,6,3,1,28.0,0.1954,22.53,10.2,10.2,12.33
126786,84253,20250901,13484,6,5,1,28.0,0.0,28.0,10.2,10.2,17.8
126787,84254,20240211,13485,41,5,1,68.0,0.0,68.0,22.99,22.99,45.01
126788,84254,20240211,13485,37,5,1,68.0,0.0,68.0,22.37,22.37,45.63
126789,84254,20240211,13485,7,5,1,42.0,0.0,42.0,13.77,13.77,28.23
126790,84255,20240913,13485,12,5,1,42.0,0.1308,36.5,13.98,13.98,22.52
126791,84256,20251103,13485,40,4,1,68.0,0.3361,45.14,23.47,23.47,21.67
126792,84256,20251103,13485,38,4,1,68.0,0.3361,45.14,23.07,23.07,22.07
126793,84256,20251103,13485,13,4,3,32.0,0.3361,63.73,12.3,36.9,26.83
126794,84257,20240504,13486,13,2,1,32.0,0.0,32.0,12.3,12.3,19.7
126795,84257,20240504,13486,1,2,1,28.0,0.0,28.0,10.03,10.03,17.97
126796,84258,20250303,13486,12,5,1,42.0,0.0,42.0,13.98,13.98,28.02
126797,84259,20240504,13487,14,2,2,32.0,0.0,64.0,12.47,24.94,39.06
126798,84260,20240810,13487,14,1,2,32.0,0.0,64.0,12.47,24.94,39.06
126799,84260,20240810,13487,4,1,1,28.0,0.0,28.0,9.97,9.97,18.03
126800,84260,20240810,13487,58,1,1,36.0,0.0,36.0,13.03,13.03,22.97
126801,84261,20251112,13487,14,5,1,32.0,0.3186,21.8,12.47,12.47,9.33
126802,84261,20251112,13487,11,5,1,42.0,0.3186,28.62,13.28,13.28,15.34
126803,84262,20250117,13488,28,1,1,58.0,0.2371,44.25,20.09,20.09,24.16
126804,84263,20250208,13488,51,5,1,26.0,0.1085,23.18,10.17,10.17,13.01
126805,84264,20250703,13488,31,5,1,78.0,0.0,78.0,25.53,25.53,52.47
126806,84265,20251108,13488,40,4,1,68.0,0.0,68.0,23.47,23.47,44.53
126807,84266,20240111,13489,15,1,2,32.0,0.0,64.0,12.11,24.22,39.78
126808,84267,20240314,13490,43,5,1,95.0,0.0,95.0,29.07,29.07,65.93
126809,84268,20240809,13490,8,5,1,42.0,0.0,42.0,13.8,13.8,28.2
126810,84269,20250205,13490,37,5,1,68.0,0.0,68.0,22.37,22.37,45.63
126811,84269,20250205,13490,46,5,1,95.0,0.0,95.0,29.37,29.37,65.63
126812,84270,20250411,13490,31,5,1,78.0,0.0,78.0,25.53,25.53,52.47
126813,84271,20240607,13491,2,1,1,28.0,0.2408,21.26,9.75,9.75,11.51
126814,84271,20240607,13491,18,1,1,32.0,0.2408,24.29,11.74,11.74,12.55
126815,84272,20240330,13492,13,5,1,32.0,0.0,32.0,12.3,12.3,19.7
126816,84272,20240330,13492,54,5,1,26.0,0.0,26.0,10.53,10.53,15.47
126817,84272,20240330,13492,32,5,1,78.0,0.0,78.0,26.05,26.05,51.95
126818,84273,20250408,13492,27,1,1,58.0,0.1815,47.47,20.82,20.82,26.65
126819,84274,20250531,13492,18,5,1,32.0,0.0,32.0,11.74,11.74,20.26
126820,84275,20250218,13493,14,5,1,32.0,0.0,32.0,12.47,12.47,19.53
126821,84275,20250218,13493,43,5,1,95.0,0.0,95.0,29.07,29.07,65.93
126822,84275,20250218,13493,50,5,1,26.0,0.0,26.0,10.12,10.12,15.88
126823,84276,20250221,13494,44,3,1,95.0,0.1337,82.29,27.97,27.97,54.32
126824,84276,20250221,13494,13,3,1,32.0,0.1337,27.72,12.3,12.3,15.42
126825,84277,20240208,13495,27,5,1,58.0,0.0,58.0,20.82,20.82,37.18
126826,84277,20240208,13495,44,5,1,95.0,0.0,95.0,27.97,27.97,67.03
126827,84278,20241028,13495,26,1,1,58.0,0.0,58.0,20.35,20.35,37.65
126828,84279,20250930,13495,3,5,1,28.0,0.0,28.0,10.1,10.1,17.9
126829,84279,20250930,13495,39,5,1,68.0,0.0,68.0,22.56,22.56,45.44
126830,84280,20251111,13495,4,1,1,28.0,0.0,28.0,9.97,9.97,18.03
126831,84280,20251111,13495,2,1,2,28.0,0.0,56.0,9.75,19.5,36.5
126832,84281,20241021,13496,39,2,1,68.0,0.0,68.0,22.56,22.56,45.44
126833,84281,20241021,13496,25,2,1,58.0,0.0,58.0,21.36,21.36,36.64
126834,84281,20241021,13496,57,2,1,36.0,0.0,36.0,12.92,12.92,23.08
126835,84282,20250219,13496,8,5,1,42.0,0.0,42.0,13.8,13.8,28.2
126836,84283,20240605,13497,16,5,2,32.0,0.0,64.0,11.9,23.8,40.2
126837,84284,20250308,13497,38,5,1,68.0,0.0,68.0,23.07,23.07,44.93
126838,84284,20250308,13497,5,5,1,28.0,0.0,28.0,9.46,9.46,18.54
126839,84284,20250308,13497,15,5,1,32.0,0.0,32.0,12.11,12.11,19.89
126840,84285,20251230,13497,37,5,2,68.0,0.1191,119.8,22.37,44.74,75.06
126841,84286,20240802,13498,38,5,1,68.0,0.0,68.0,23.07,23.07,44.93
126842,84287,20250202,13498,53,5,1,26.0,0.0,26.0,10.62,10.62,15.38
126843,84288,20251105,13498,39,1,1,68.0,0.2719,49.51,22.56,22.56,26.95
126844,84289,20240824,13499,49,5,1,26.0,0.0,26.0,10.54,10.54,15.46
126845,84289,20240824,13499,38,5,1,68.0,0.0,68.0,23.07,23.07,44.93
126846,84290,20241117,13499,7,5,1,42.0,0.3543,27.12,13.77,13.77,13.35
126847,84291,20251002,13499,4,5,1,28.0,0.0,28.0,9.97,9.97,18.03
126848,84292,20251115,13499,14,5,1,32.0,0.3223,21.69,12.47,12.47,9.22
126849,84292,20251115,13499,31,5,1,78.0,0.3223,52.86,25.53,25.53,27.33
126850,84293,20240402,13500,37,5,1,68.0,0.0,68.0,22.37,22.37,45.63
126851,84293,20240402,13500,14,5,1,32.0,0.0,32.0,12.47,12.47,19.53
126852,84294,20250220,13502,26,4,1,58.0,0.0,58.0,20.35,20.35,37.65
126853,84295,20240219,13503,37,5,1,68.0,0.0,68.0,22.37,22.37,45.63
126854,84296,20241013,13503,2,5,1,28.0,0.0,28.0,9.75,9.75,18.25
126855,84297,20250606,13503,43,1,1,95.0,0.0,95.0,29.07,29.07,65.93
126856,84297,20250606,13503,38,1,2,68.0,0.0,136.0,23.07,46.14,89.86
126857,84298,20250726,13503,28,5,1,58.0,0.0,58.0,20.09,20.09,37.91
126858,84298,20250726,13503,40,5,1,68.0,0.0,68.0,23.47,23.47,44.53
126859,84299,20250906,13503,16,5,1,32.0,0.0,32.0,11.9,11.9,20.1
126860,84300,20251007,13503,2,5,1,28.0,0.1558,23.64,9.75,9.75,13.89
126861,84301,20251124,13503,40,5,2,68.0,0.3,95.2,23.47,46.94,48.26
126862,84302,20240401,13505,1,5,2,28.0,0.0,56.0,10.03,20.06,35.94
126863,84302,20240401,13505,38,5,1,68.0,0.0,68.0,23.07,23.07,44.93
126864,84303,20240827,13505,14,5,1,32.0,0.0,32.0,12.47,12.47,19.53
126865,84303,20240827,13505,45,5,1,95.0,0.0,95.0,29.45,29.45,65.55
126866,84304,20241127,13505,34,1,1,78.0,0.2496,58.53,24.66,24.66,33.87
126867,84305,20250225,13505,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
126868,84306,20240619,13506,11,5,1,42.0,0.0,42.0,13.28,13.28,28.72
126869,84306,20240619,13506,14,5,3,32.0,0.0,96.0,12.47,37.41,58.59
126870,84307,20240723,13506,4,5,2,28.0,0.141,48.1,9.97,19.94,28.16
126871,84308,20241214,13506,37,5,1,68.0,0.0,68.0,22.37,22.37,45.63
126872,84309,20250207,13506,42,3,1,68.0,0.0,68.0,23.8,23.8,44.2
126873,84309,20250207,13506,35,3,1,78.0,0.0,78.0,24.89,24.89,53.11
126874,84310,20250726,13506,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
126875,84311,20240120,13507,28,5,1,58.0,0.0,58.0,20.09,20.09,37.91
126876,84312,20240615,13507,33,5,1,78.0,0.0,78.0,24.55,24.55,53.45
126877,84313,20240713,13507,56,1,1,36.0,0.0,36.0,13.26,13.26,22.74
126878,84313,20240713,13507,4,1,2,28.0,0.0,56.0,9.97,19.94,36.06
126879,84313,20240713,13507,5,1,1,28.0,0.0,28.0,9.46,9.46,18.54
126880,84314,20240901,13507,38,5,1,68.0,0.0,68.0,23.07,23.07,44.93
126881,84315,20250430,13507,37,5,1,68.0,0.0,68.0,22.37,22.37,45.63
126882,84316,20250904,13507,6,2,1,28.0,0.0,28.0,10.2,10.2,17.8
126883,84316,20250904,13507,25,2,3,58.0,0.0,174.0,21.36,64.08,109.92
